RegionID,SizeRank,RegionName,RegionType,StateName,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23,6/30/23,7/31/23,8/31/23,9/30/23
394609,196,Fort Smith,msa,AR,93750,94250,93500,95509,99509.5,97750,89250,84670,89670,92000,85500,89000,96000,97250,97750,98000,98500,103500,100500,90000,89250,94500,89250,91500,95000,95000,96500,94000,100500,100500,96000,94500,94375,93375,95000,90000,85000,93500,95750,92250,92500,100000,107500,109750,99500,88750,85250,85750,92000,93500,97500,97500,93500,102000,107750,90779.5,80279.5,83250,88000,93000,90500,93830,98830,100000,101000,96000,87750,91500,90850,87100,89950,89450,88975,89162.5,101137.5,106450,100500,99250,101250,99950,91950,96350,95350,98500,106750,100250,101450,106675,102725,96500,91000,87728.5,89228.5,92250,90000,90200,98450,107000,111125,112375,114750,112500,106125,104000,101875,102000,105000,111000,112500,103500,105750,117200,121700,117750,115000,109000,109000,107450,105325,114375,117000,119000,124750,122250,118500,113625,113625,115000,112500,112487.5,112437.5,119725.5,122525,121000,127000,128250,128950,126450,119500,122225,122225,119400,119400,122000,130000,136000,139500,140470,142420,145200,146290,145540,148500,152500,154000,158950,152450,157150,167300,165150,161500,159000,162450,163950,164000,165000,160000,165000,169500,169500,177625,178750,174625,173500,167500,162500,164125,159125,160000,165500,167000,174000,183000,183500,185500,189500
394334,197,Appleton,msa,WI,130250,132000,138500,142000,137500,127500,129937.5,130437.5,121750,120150,124900,125350,122100,127500,134750,133000,128500,129000,125450,123075,125825,131325,132325,123200,121000,127000,135000,137500,134000,130738,130038,127012.5,124737.5,124000,120975,126000,127450,122950,124750,125250,127850,131350,127500,116250,115750,121500,125750,126501,122751,129000,132475,138200,141725,139250,131250,127000,126175,118675,119950,128950,126250,121950,134200,146125,139125,127500,126819,126819,128969,123968.5,116000,123450,133200,137350,139050,134450,139500,152500,142500,127500,122000,122000,132500,137000,144000,150250,146875,150850,151350,146625,144000,138500,134450,134300,136850,138523.5,146948.5,159425,161950,161950,158500,153500,155273.5,157648.5,148875,142850,138925,140575,154000,158950,164450,170500,163750,167000,168250,154075,151325,159225,161975,169950,172450,167700,170950,173250,175000,176225,177225,177500,169000,161000,163500,165000,170000,180000,190500,194000,191000,182500,177225,182725,180500,170500,172570,177570,179000,185000,196000,209000,210275,198225,202450,206250,194750,188450,179950,188250,203250,215000,227500,240000,246450,243900,237450,235000,232500,231625,233125,229000,242500,252500,260000,260000,255000,263925,256425,249500,248000,256000,250000,247750,267750,267775,267775,275000,277500,282500
845160,198,Prescott Valley,msa,AZ,243225,247475,231000,216000,213500,223500,226250,210750,199125,197125,200000,183500,182450,191200,187200,189450,184500,182625,180125,177500,172500,165200,158700,157250,165475,164225,159500,159500,157500,154500,154799,159048.5,160750,147250,137750,139125,136625,137500,140500,145500,154500,155000,143000,140250,140250,135000,140000,150000,143750,147250,158450,153950,150200,151200,160000,165000,158950,149200,153750,157750,161000,172250,184000,186000,179327.5,179327.5,179500,174500,176250,172250,166250,179750,184500,186750,197625,200875,199500,204500,206500,204500,198000,202500,203000,204500,217850,216350,217500,217500,212500,212500,215750,225000,226750,220000,231000,231000,222500,225000,232500,236500,235450,233950,235625,234500,236225,244350,247000,254975,262475,261500,264000,276081,268581,265000,274975,277975,286750,283750,277000,284250,282250,287500,298625,293625,290250,295250,295000,292750,292750,293625,296075,289950,297500,309000,310000,309500,303500,310000,319950,317450,319000,332250,335500,329500,333750,326500,323250,333250,358750,375500,376750,379000,377750,386250,400000,392500,387500,412500,437500,447000,444500,442500,447500,452500,454500,454500,455000,465000,485000,500000,494000,487000,481500,458000,459000,472000,452500,439375,445625,476250,494850,490575,500725,511000,511889,503389
395161,199,Topeka,msa,KS,113817.5,107456.5,109511.5,112201,111942.5,105527,106991,104123.5,102500,95086,96390,119987,122156.5,123905.5,121763.5,119848.5,127867,122410.5,113519.5,116459.5,113713.5,113187.5,118866.5,117892.5,117974,121889,124862.5,119247.5,121125,132666.5,128491,113149,122715.5,112178.5,97679,113666,113038.5,113585.5,121226.5,124459,130229.5,120500,121200,128829.5,124479,121737,120137.5,124250,127303.5,138094,140787.5,125024,113943,115916,117000,124750,131139.5,126548,119582.5,120424,124523,127581.5,138058,141214.5,135571,124981.5,118468.5,122331,124487,115000,111000,121717.5,117905.5,120688,138250,134229.5,127720,129556,128516.5,129426,126339,108505.5,109641.5,127106,126985,134497,140297,126832,126928,123025,119450,134950,138950,128906.5,123356.5,120302.5,113152.5,117950,127336.5,133136.5,137500,133750,122120,127571,132337,125507.5,119371.5,124500,130228,125228,138325,147275,142232,145032,136205.5,126580.5,128660.5,137785.5,133250,124487.5,129346.5,136709,147225,145118.5,141492.5,138499,133750,135950,137752.5,127552.5,116075.5,121825,132500,139000,153000,156528,155028,156625,142760,140678,144724.5,145181,142000,140628,145751.5,151349.5,159161.5,155913.5,148478,150625,152420,154009,158337,151123,157250,178594,181344,175000,175523,175689.5,184166.5,186475,177475,178862.5,179362.5,170500,167500,163750,163750,194500,211929.5,201968.5,201314.5,200604.5,215982.5,214892,187091,178223,179036,200797,235815,229117.5,206035,209894.5,212313,213855.5
394813,200,Macon,msa,GA,109702.5,104250,116750,113750,103350,103350,98750,85075,86012.5,90937.5,89800,92250,101450,114000,117500,114950,114950,110450,110450,108500,97500,92500,94625,98625,101975,102004.5,101479.5,97000,102675,93625,74600,75550,83450,101500,110000,108750,91250,87000,99950,87450,79500,76650,86440.5,96741,87200,80649.5,75899.5,79062.5,83812.5,84875,93000,87875,82500,92599.5,89099.5,86509,87134,86950,77825,78000,79750,82251.5,94001.5,87000,78000,71750,80750,85225,89475,90750,76000,75000,78500,84150,94850,99110,101910,106750,101225,92475,92500,82500,73425,88425,95000,88475,93475,95000,102500,109000,101500,87500,93250,94250,83112.5,98862.5,102000,99250,105750,109250,107000,97000,87360,98360,106500,93500,85250,89250,107000,114750,114750,110987.5,107987.5,111978,110511.5,110534,108000,98000,105000,117500,123125,128375,125375,125625,120499.5,118342.5,120843,114500,117000,111950,109450,111500,109250,127700,147450,147000,135200,130650,124900,120950,123500,123434.5,115884.5,127450,142500,132450,129950,142500,147250,142865,135365,138940,146690,138000,123000,118500,126000,142450,152950,150500,144950,140200,139000,143750,140000,117500,117500,132000,142875,152125,156250,153000,160500,155360,142410,146050,144875,135875,126625,127125,140500,152475,162475,167475,167475,156000
395174,201,Tyler,msa,TX,146966,146297,144308.5,144745,146923.5,141585,140534,150026,158491,149990.5,134764,137988,152224,153112.5,149211,153381,154782.5,161173,159877,152065,156896.5,153910.5,147315.5,159896,161283.5,161245,174602,178735,167550.5,156507.5,156716.5,150587.5,146378.5,147687,146049.5,156986.5,156182.5,156058.5,161934,154073.5,166430.5,162790.5,155099.5,167504,158418.5,158444.5,158545.5,157237,164597,157475,161522,175780,176266,166757.5,163423,164173,154965.5,146623.5,150658,162333,164333,158500,164069,166675.5,165750.5,155545,153900,148075.5,146361,164597.5,159490.5,158293,166186,162071.5,168677.5,172869,166080.5,163388.5,156770,166026.5,172643,166073,168861.5,164925,155378.5,163630.5,179502,178515.5,176589,174823.5,167250,174404.5,176029.5,171382.5,171380.5,170437,169112.5,167598,172857.5,175938.5,174881,178750,177058,171808,173500,171000,178500,185676.5,181426.5,179796,189382,195286,187388,181656.5,183204.5,193015.5,196865,192336,191808,199802,196583.5,185171,192310.5,202229,192500,188125,188125,180802.5,187974,198512.5,192091,185529.5,185975.5,194270,201408.5,204600.5,218623,216307,198700,203750,210994.5,205805.5,216115,226823.5,215519.5,218575,231418,236718,237225,225850,220500,228399,237899,234345,226845,253500,259950,247947,259366.5,262303.5,256546.5,248306,256431,269820.5,262083,249500,259557.5,271557.5,267000,267533,287660.5,293222,301596,309001.5,308192.5,295692.5,270000,265000,256225,272350,301125,315539,315339.5,302300.5,298363,311684.5
394361,202,Barnstable Town,msa,MA,311250,318750,320000,302043.5,291918.5,302375,310500,300500,301750,284250,246375,259875,295500,302000,303750,301200,294925,296475,291500,286500,304000,324975,306975,290500,298500,295000,306000,308500,295500,305500,307250,300750,300250,301750,300000,302500,308750,313750,310000,303000,308000,317500,325000,318500,326000,330000,290000,282000,309500,320000,324625,318625,309000,314000,306500,307000,333025,323525,302000,312000,321250,331250,336700,333450,335750,339000,337500,332000,320750,326250,325000,310000,310000,322475,333475,322125,330625,340500,333450,332450,335000,337125,334625,332500,327500,325000,326250,324750,330975,344200,338225,338950,347450,332250,319750,312500,319650,337150,345000,344000,344000,359000,364125,360125,357500,351000,349500,351000,350500,358725,361975,359875,360875,372250,380000,375000,380000,369956,359456,364500,370000,382450,389450,386500,379500,380000,405000,407500,372500,365375,370375,374500,387000,389750,403250,403500,395500,400500,400000,398500,388475,377475,377000,394250,407250,408418,415918,435000,452500,467500,482500,497500,495000,489381,482506.5,478125,517500,532500,527500,526900,523150,528750,544500,556250,554250,545000,540000,547500,585000,612500,597500,607500,617500,599500,604500,625000,610000,580000,579000,591500,615000,630000,631000,633500,640000,657500
394519,203,Daphne,msa,AL,162546.5,172125,184625,206141,191091,164141.5,180389,178197.5,155218.5,150718.5,142500,142003,152628,158125,162500,157150.5,146150.5,146171,142670.5,148075.5,153575.5,147375,143125,141750,152498,145248,146500,153750,145000,148725,150225,146174.5,157174.5,158124.5,145374.5,141500,144250,147500,154000,153105,141605,143636.5,151136.5,146500,139050,137950,152900,160500,160500,168750,161828.5,163079,158750,151200,154125,165832.5,168907.5,148000,138250,148750,158750,162500,166500,167100,163100,159487.5,161575,163087.5,158500,158875,156375,158500,165890,167390,167500,167500,167400,164350,160812.5,163862.5,170500,170500,178500,186000,189000,196500,201000,196000,188750,183750,176500,174000,180086.5,179586,179500,186250,191437.5,189687.5,192000,192500,189000,194888.5,203454,202566,190000,178403,173403,181850,186850,193000,206500,201000,202500,207500,198000,208000,220000,210000,198000,208000,220000,214750,212750,214250,209000,207475,214675,221200,221750,222950,217700,206250,222000,251000,261000,261500,255450,245630,244655,251108,248964.5,251831,259500,256000,250500,243000,253975,269975,280000,285000,266250,268750,286284,278784,273025,307525,324500,315500,323500,320500,325000,324700,324700,344125,366125,359450,347950,358000,368500,376000,377500,374700,366575,366875,364750,356250,361500,360000,370000,390000,384987.5,369987.5,359500,372000,372000,354450
394378,205,Bellingham,msa,WA,256755,251242.5,260417.5,270680,259230,249730,244730,250480,254780,239541.5,247791.5,261405,256155,246280,258280,257030,240280,244755,238935,237085,237905,250140,247640,229780,235780,239342.5,232842.5,239430,251280,242380,233530,237730,245230,241280,226140,217936,227576.5,234780,232780,229280,224280,220280,225530,222530,212280,220280,225140,227640,237780,235280,242710,244210,231780,237280,237280,236405,239905,238380,231166,224066,232280,239780,240530,243030,244780,245780,241280,245280,244780,231780,225288,225788,232280,237280,247780,259030,263890,254000,238950,239900,249550,256850,250000,240750,250500,265000,265500,268500,264250,258750,259750,266750,269500,261793.5,264293.5,271875,271875,273875,280725,286475,289625,287000,290000,297750,292875,280625,287500,307500,308800,307800,314000,317500,325250,319750,312000,321000,327125,324625,330500,334000,327140,337640,354500,355000,350500,349375,349375,350000,345000,350000,355675,348175,365000,380000,379500,380500,370000,366000,379500,380000,367000,358500,372250,390750,387500,393500,402000,407250,421250,435000,439750,429750,425750,433250,430000,442500,470500,495500,512500,507500,515500,526250,530750,537500,532500,519500,522000,565000,585000,589500,606750,594750,577500,573750,543750,516750,554250,555000,535000,532500,537500,555000,567250,554750,534625,547125
395030,207,Rochester,msa,MN,156475,152900,154750,157500,152750,143500,138500,135625,135625,141450,139950,133500,140200,149200,150650,145650,142500,138750,132250,129750,130125,133100,138100,143125,139850,139100,142125.5,138125.5,139550,141500,141400,137450,134000,127750,127725,137725,133750,136250,144225,150475,152250,139750,128500,126000,126000,133500,136950,142450,150000,146362.5,149312.5,153400,148400,140450,137015,142515,144000,140500,141750,145250,145975,152425,156950,154450,152400,146323.5,143123.5,142375,133625,132250,136475,142225,153000,156225,162225,165500,155000,151250,150850,148100,150000,153000,157850,164800,169450,169475,169975,166500,161500,165500,164500,158500,157250,161125,166922.5,163047.5,166000,173000,176075,180825,175000,169200,170200,174250,176950,175200,175250,177500,180624,187124,192500,184091,183041,187450,180240,177740,178950,180950,181500,188500,191150,194650,210000,209125,206625,202500,197450,197700,193750,198000,202500,202000,207000,213125,220075,221950,219750,216750,211500,212500,216757.5,216257.5,223250,228750,226500,230000,231000,232250,239688,243688,243750,248000,243950,230325,225250,233375,241000,248500,263750,267500,263750,267500,268500,262750,262750,260750,268750,277000,274072.5,288572.5,304500,294500,282500,277500,268438,276818,270880.5,254750,259750,269000,276501,290001,297500,292500,289500,283250
753895,208,Lafayette,msa,IN,107238.5,107738.5,113000,119000,116750,112750,111500,104000,99500,104725,118725,116000,107500,111850.5,117179.5,120328.5,114434,109934,108000,102500,106500,105125,105125,113750,119900,119150,118250,123890,117640,114750,112750,115683.5,116183.5,103089.5,103189.5,106381,111123.5,118342.5,121683.5,125933.5,118750,111000,115850.5,116350.5,112474,106474,98875,107983.5,116608.5,117000,125000,130500,126625,124940.5,121765.5,116400,118830,120880,114250,113750,114500,118250,128700,130829.5,128379.5,132758.5,131758.5,119559,117059.5,132500,132625,117250,116125,122000,130531,131531,127301.5,119801.5,119901.5,120610.5,124209,122450,120150,127325,130125,132537,137537,141500,143000,137000,129000,135000,131000,128500,130000,128500,133750,141250,146500,144500,139507,136882,135125,136250,141725,139475,127000,128000,137500,141250,150000,148750,143750,144250,141250,139875,140000,140625,137159,139908.5,146805.5,152055.5,161250,158750,156500,152000,147134.5,152134,145993.5,143118.5,148625,141750,146850,166550,174700,180250,173848.5,158848.5,160000,170887.5,168387.5,155384,158834,169544.5,172394.5,178227.5,184927.5,183000,182700,184571,187371,188850,180800,179950,175836.5,173337,185000,195164,200664,198000,199908.5,205708.5,196800,190500,194468,191560,185545.5,193635.5,199682.5,207500,228000,225678.5,215498.5,208820,223000,221402.5,197877.5,190975,190000,212000,220040.5,231451,254354.5,258444,248500,236000
394454,209,Champaign,msa,IL,131000,127500,131500,132500,128000,130500,119500,108500,116000,113750,119750,126000,122500,127250,132875,133000,135375,124500,116500,123375,124875,123750,116125,119875,132500,135000,131000,139000,141500,130000,128000,125875,114125,120750,128500,126000,125750,126250,129875,132875,131500,130000,126500,116250,118250,124250,119500,125250,126000,125500,142000,138375,131375,130000,127000,132000,124083,104083,105500,125250,131500,129750,135500,140125,140125,133750,120862.5,114237.5,112750,120125,122500,116000,124500,138000,142000,141000,138500,135250,127250,123500,125000,128450,132950,138250,139750,136750,142000,146250,143450,134950,133000,132500,129000,134000,127000,123875,133875,135000,137875,138375,137000,137500,133250,126500,125250,126000,125000,133500,140000,143950,150200,152000,140250,133500,141250,138750,142500,138500,126500,132975,138475,141000,149500,148125,145291.5,149500,138583.5,126000,134250,143000,139750,135250,133000,137175,145125,150950,154000,151500,152375,149375,147250,138250,125875,135875,147500,152250,155125,154625,159500,165750,160750,161500,153250,145875,146375,152750,159500,164000,175000,172750,170000,161125,153625,157500,160000,160000,166125,165575,167200,177250,180250,180250,179500,170000,162500,165750,158250,144975,147975,158500,166875,173875,190000,196750,184250,184393
394848,210,Medford,msa,OR,237500,231250,237250,243500,257500,257750,235250,222500,215125,217700,217575,201225,196225,200000,192750,202750,207500,192795,186795,181500,177450,187450,187000,172750,175750,175000,172500,191250,188750,169450,180325,190875,169200,163200,171500,162750,153875,155375,167750,167375,166325,174900,162700,150750,150250,152250,154950,159950,170000,167500,167625,172575,180450,185500,180500,188750,194250,190975,191475,189500,197950,204950,222950,230950,205500,202500,214000,224000,222500,204375,206875,220000,212475,213875,221400,229250,235500,218750,212500,225000,232000,236750,231825,222075,227500,241250,248250,253500,246750,230250,231951,239451,232500,236750,238250,226975,232475,250875,261375,258000,261000,262750,257250,260000,261000,258500,262500,266750,276750,281250,283750,290000,288250,282250,276500,277500,279250,283000,273750,272500,285000,291250,298750,300000,302500,297500,287500,280750,284250,284500,284000,290500,292500,302500,312500,312500,317500,317475,304975,302500,310500,318750,311000,312250,321725,309725,314500,338500,350500,349750,349250,351000,355000,362500,347500,360000,385000,391500,401500,390000,391520,403020,395500,398000,406450,402450,412500,422500,427500,430500,437950,449950,442500,425250,417250,412250,400750,413000,413500,398500,405000,425000,452000,443250,428750,430000
845164,211,Lebanon,msa,NH,193000,191000,201875,199375,192500,187000,184500,174950,171450,157750,145750,151950,152450,157800,171300,172750,171750,169343.5,167343.5,170500,161250,153000,153875,157075,171450,176450,180950,183500,180825,176075,170250,182500,182500,170000,158000,160500,172250,176750,175250,178250,182250,164750,154450,155262.5,155812.5,160000,160000,162400,163550,170025,175500,168350,166600,164825,161200,156250,159000,168000,163062.5,158562.5,164450,167450,178150,184900,176750,167250,162750,168625,162875,144750,134250,151750,171500,172500,180500,182000,177500,178500,171000,165000,164725,152225,145000,164700,179183.5,185483.5,189750,186250,177500,174250,174250,165000,160016.5,167516.5,165000,160000,177500,185000,187500,190000,184500,180500,182500,180000,173250,174716.5,172466.5,175000,190000,196875,201875,200000,194866.5,189833,184966.5,195000,190000,184500,199500,195000,192266.5,212266.5,211066.5,198566.5,192383.5,189883,193250,203250,202500,183000,176000,188000,200500,214250,211500,202250,206500,209500,205000,197500,210000,203966.5,186233,197266.5,217000,229500,240000,243875,253875,262500,260000,253133.5,248133,246000,235966.5,239966.5,263625,273625,282000,294000,294500,300000,290000,272500,257766.5,275266.5,287500,280000,305500,327000,329000,337300,324800,315000,319500,312000,307500,332500,329500,312633.5,317633.5,329500,360500,378133.5,380133,368750
394459,212,Charlottesville,msa,VA,246225,252750,257400,262400,258062.5,244062.5,229750,246250,255500,243000,237864.5,237864.5,230250,232750,242489,242489,252750,257750,237350,223975,226625,215250,230250,238500,238500,240000,245000,258000,236750,218750,227500,234000,223750,217250,217500,213250,224126.5,234877,226500,226500,226450,218450,219500,211000,197500,207500,200500,207250,219625,217875,242500,245500,223000,219750,219750,231300,233775,220975,223742.5,235242.5,256250,258075,259575,269750,249000,232000,230625,231000,235375,217500,192450,204950,236300,251975,268175,275000,269250,258500,246937.5,235187.5,223000,210000,206750,224000,233225,248725,261250,259000,250000,244500,229500,212250,229750,237500,240000,237000,233825,259325,286000,281000,261917.5,261917.5,247500,239950,248450,240700,242150,252450,270000,281500,283950,284950,270000,256725,259225,260000,267450,262450,252218,258718,273500,284500,285000,289500,282000,267450,257450,260000,264850,268350,259125,262175,286550,302500,312500,309000,301225,277225,272250,278750,279000,277000,274000,295250,317250,326275,318837.5,311562.5,306000,313475,317475,328975,336475,323750,321250,328500,344750,381250,389000,365500,349000,335000,337500,339000,363000,371500,352225,354725,377500,402500,430000,425500,396000,368000,357500,388625,398625,370000,362000,366000,391500,425000,427500,416000,408500,402500
394763,213,Lake Charles,msa,LA,105950,98000,109750,119500,117000,113225,122225,121000,112250,121875,121625,112400,116150,123750,122500,121750,126500,122250,113150,120650,128500,113250,104750,117500,122000,130000,116875,107000,125125,131500,130875,121250,119875,107250,88498.5,101898.5,111930,111030,127875,128737.5,121112.5,123000,120000,120000,124740,119715,115475,125000,123450,122700,126250,131500,139000,138750,136450,132650,131200,130750,129000,142475,152975,139950,132950,135500,135861.5,143361.5,152450,142450,133750,142500,143750,146250,147750,137500,138250,144750,145000,155000,149500,139000,147000,139500,132000,143250,151000,154748.5,153923.5,151925,147500,149975,167475,152500,153250,160750,152500,167750,170250,167500,169750,171250,169000,169825,164200,158075,173200,165875,148825,159950,167500,166250,169950,173700,168875,169875,181450,184974,191524,192862,184362,176006.5,180256.5,188250,183750,182500,181700,184700,176000,183500,187750,178000,170000,173000,179000,178500,190000,197500,200000,195000,188000,180000,181950,192425,187475,185000,194950,185700,190750,194500,200500,229250,217125,183875,184000,179000,159000,160500,167575,173450,184375,189900,185375,190975,193500,200000,205800,188300,184500,201750,212875,201625,191000,192500,192500,185000,190000,190000,172500,172775,182275,202000,217500,206750,197250,198500,194250,201250
394773,214,Las Cruces,msa,NM,156066,153071,152366.5,162340.5,167455,157718,153834.5,151473.5,151993.5,159638.5,153793.5,164062,172505.5,159783.5,168406,172608,166872.5,167674.5,168499.5,156874.5,158864,181645,185298.5,178542.5,168013,154047,151385,164251.5,174739.5,150095,149124.5,169927.5,173059,166542,158145,153975.5,159302.5,165290.5,161316,154512,148231.5,150576.5,168458,171176.5,158632,154367.5,151605,140955.5,138400.5,152613.5,152163,152345,143229,142879,154878.5,155383.5,162611,157138.5,142521,150819,151624,148455,148406.5,154750,161000,151000,152998.5,148843,139486.5,142868,149494.5,141718.5,132950,145291,144791,135000,138594,144628.5,143159,137750,142719.5,149094.5,149819.5,150454,146541,155456.5,157550,148148.5,163268.5,169884,159365.5,157067.5,161227,151011,147784,163034,163500,158030,155037.5,156457.5,153200,152975,161816.5,159382,156407.5,148366.5,149750,162000,156599.5,164349.5,175250,170955,160403.5,156948.5,165637,167248.5,168167,172671,177526.5,170321,168052.5,179705,184962.5,191400,186252.5,176864.5,173612,175924.5,172922.5,167677,178629,186450,183298.5,182038,190089.5,189401,184551,186425,188675,195775.5,192157,189301.5,190670,192431,190910.5,184979.5,194610,200610,203665.5,216165.5,215000,207378,204828,207450,219500,220744.5,218719.5,227056.5,239581.5,249414.5,249164.5,246821.5,251084,252512.5,248500,251000,256013.5,261488.5,268695.5,272171,279950,290000,286250,263750,275000,278543,258914.5,254098,273227,296500,282000,289985.5,297485.5,285000,304210.5,303098
394464,215,Chico,msa,CA,227000,242500,246500,236000,234000,226250,212250,200000,194250,204000,208250,196750,192250,206500,219000,212500,197250,196250,200000,190500,185000,174000,167750,186875,190625,182000,179000,179000,180375,172875,179125,185250,193625,180000,145000,151000,165000,171500,170000,162500,162500,163500,160500,163000,163000,143250,142750,159500,165500,164500,164500,165875,163375,166000,174000,178250,177500,172875,165875,174750,173000,182250,204250,202750,194250,189500,200250,205250,192500,188500,184125,193125,204500,204500,213000,207000,203750,204500,207875,218125,215875,207375,202500,200000,213250,231750,231750,237250,235500,232500,237500,217500,215000,231500,233250,236250,230500,231000,243750,246250,242500,245250,252750,246000,247500,241500,240000,260750,259250,258500,260000,262500,265000,274500,277000,265250,262750,265750,265750,269000,277500,281000,290000,292000,284500,275000,272500,284250,314250,330000,318125,320625,327500,325000,338500,333500,312500,302500,312000,314500,297500,310000,315000,308500,314000,312750,325625,353375,357375,355875,361000,370000,368375,358375,360000,359500,369250,382250,392500,410000,397750,375250,385000,390000,390000,392500,387500,387500,407500,425000,415500,413000,410000,399500,389000,377000,370000,345000,359500,369750,372750,393000,375500,361500,354000,374750
394681,216,Hilton Head Island,msa,SC,301450,303750,308750,309500,296000,291500,295500,270500,246000,231000,230000,245000,247500,254625,253000,244625,248125,231875,227500,252500,245000,231000,219000,224000,228500,221850,254350,250000,225000,217725,211225,210500,221000,214000,195475,197475,223750,230750,216500,208125,212000,221375,217000,205619.5,204119.5,208000,210000,205125,191905,205780,236000,227000,207500,214975,228475,250500,227250,196250,192000,187250,195370,217870,238750,255000,238000,204500,212125,215625,221000,213000,193500,205250,220125,228125,240850,234100,217500,218125,226500,239375,245395,229145,226750,236500,242000,256000,258500,257500,256250,237750,233750,244750,238125,253125,255350,237850,238500,244375,253325,251166.5,245666,251825,249250,244375,250000,258812.5,254312.5,240500,250000,263500,263500,257500,252250,259750,262150,284650,289500,278500,280500,269000,270000,293500,293500,269875,266375,278500,287000,281875,294375,292500,271000,286000,282500,277500,287500,285000,286500,282000,302500,302250,291115,303365,292500,291000,301250,300250,315000,331000,333500,350000,363000,363000,362500,365000,359375,344375,349775,367275,375000,377500,377500,372000,392500,402950,394450,394500,390000,399475,421975,442500,455000,444950,419950,412500,439250,456750,448497.5,455997.5,445000,440000,465000,467500,487500,520000,497500,499125
394346,217,Athens,msa,GA,149500,147385,156885,157500,149000,144000,131800,137362.5,140562.5,141500,141400,131350,138950,151000,148500,143950,135450,133725,137675,144700,141700,127137.5,124021.5,133334,140250,137100,143350,140950,134575,127560,127435,131450,124150,133700,129250,114304.5,124054.5,132225,128475,126625,124125,116284.5,125534.5,129900,116400,105950,103700,111250,122725,132725,132500,140000,145900,133400,112375,119875,127500,121500,121250,117250,135000,145000,145500,145000,130500,125000,127000,128000,131597.5,129597,126975,126975,130500,142000,149625,150125,147500,143250,146750,143500,151375,156750,146600,146600,152750,159625,159600,153850,149625,154725,152100,151125,156875,153750,151250,155125,164875,169700,171450,168875,186125,186000,155950,153350,152600,163300,161550,154450,176000,179000,174950,193450,188875,178625,183200,174700,177750,178750,178000,174750,176500,188436.5,189386.5,192875,187850,182425,187450,189400,183450,182000,180500,187500,200000,210950,216150,204785.5,212835,215750,204321.5,197446.5,194350,202725,207500,223450,238950,231500,219975,232475,240000,232500,236000,235500,229500,223750,212500,224500,260000,268850,274600,280250,287750,283250,265750,279250,271750,259500,262000,278000,300500,309500,320750,321250,310000,305000,300000,292449.5,289949.5,272125,277550,303675,312250,314000,332500,335000,320000,327500
